Match_Date,Match_Format,Opponent,Winner,Margin,Ground,Year,Gender,Toss_Winner,Toss_Decision,Player_of_Match,Event_Name
1/11/2026,T20,Pakistan,Sri Lanka,14 runs,Rangiri Dambulla International Stadium,2026,male,Pakistan,field,PWH de Silva,Pakistan tour of Sri Lanka
1/22/2026,ODI,England,Sri Lanka,19 runs,"R Premadasa Stadium, Colombo",2026,male,Sri Lanka,bat,DN Wellalage,England tour of Sri Lanka
1/24/2026,ODI,England,Opponent,5 wickets,"R Premadasa Stadium, Colombo",2026,male,Sri Lanka,bat,JE Root,England tour of Sri Lanka
1/27/2026,ODI,England,Opponent,53 runs,"R Premadasa Stadium, Colombo",2026,male,England,bat,HC Brook,England tour of Sri Lanka
1/30/2026,T20,England,Opponent,11 runs,Pallekele International Cricket Stadium,2026,male,England,field,AU Rashid,England tour of Sri Lanka
2/8/2026,T20,Ireland,Sri Lanka,20 runs,"R Premadasa Stadium, Colombo",2026,male,Ireland,field,PHKD Mendis,ICC Men's T20 World Cup
2/12/2026,T20,Oman,Sri Lanka,105 runs,Pallekele International Cricket Stadium,2026,male,Oman,field,P Rathnayaka,ICC Men's T20 World Cup
2/16/2026,T20,Australia,Sri Lanka,8 wickets,Pallekele International Cricket Stadium,2026,male,Sri Lanka,field,P Nissanka,ICC Men's T20 World Cup
2/19/2026,T20,Zimbabwe,Opponent,6 wickets,"R Premadasa Stadium, Colombo",2026,male,Sri Lanka,bat,Sikandar Raza,ICC Men's T20 World Cup
2/20/2026,ODI,West Indies,Sri Lanka,10 runs,"National Cricket Stadium, St George's, Grenada",2026,female,West Indies,field,I Ranaweera,Sri Lanka Women tour of West Indies
2/22/2026,T20,England,Opponent,51 runs,Pallekele International Cricket Stadium,2026,male,Sri Lanka,field,Will Jacks,ICC Men's T20 World Cup
2/22/2026,ODI,West Indies,Sri Lanka,14 runs,"National Cricket Stadium, St George's, Grenada",2026,female,West Indies,field,RMVD Gunaratne,Sri Lanka Women tour of West Indies
2/25/2026,T20,New Zealand,Opponent,61 runs,"R Premadasa Stadium, Colombo",2026,male,Sri Lanka,field,Rachin Ravindra,ICC Men's T20 World Cup
2/25/2026,ODI,West Indies,Opponent,6 wickets,"National Cricket Stadium, St George's, Grenada",2026,female,Sri Lanka,bat,HK Matthews,Sri Lanka Women tour of West Indies
2/28/2026,T20,Pakistan,Opponent,5 runs,Pallekele International Cricket Stadium,2026,male,Sri Lanka,field,Sahibzada Farhan,ICC Men's T20 World Cup
4/20/2026,ODI,Bangladesh,Opponent,3 wickets,"Shahid Kamruzzaman Stadium, Rajshahi",2026,female,Sri Lanka,bat,Sharmin Akhter,Sri Lanka Women tour of Bangladesh
4/22/2026,ODI,Bangladesh,Sri Lanka,4 wickets,"Shahid Kamruzzaman Stadium, Rajshahi",2026,female,Bangladesh,bat,AC Jayangani,Sri Lanka Women tour of Bangladesh
4/25/2026,ODI,Bangladesh,Sri Lanka,7 wickets,"Shahid Kamruzzaman Stadium, Rajshahi",2026,female,Bangladesh,bat,GWHM Perera,Sri Lanka Women tour of Bangladesh
